Sample,Unit,Unit_Peak_Ch,Unit_Spikes,Unit_Peaks_Wvf,Unit_vs_Temp_CS,Unit_vs_Temp_CS_t,Unit_RPV,Unit_Fp,Unit_MFR,Unit_MA,Unit_Peak_Detection_t,Unit_Drift_TR,Unit_Drif_TR_t,Chunk,Chunk_Len,Chunk_Spikes,Chunk_Peaks_Wvf,Chunk_vs_Temp_CS,Chunk_vs_Temp_CS_t,Chunk_vs_Unit_CS,Chunk_vs_Unit_CS_t,Chunk_RPV,Chunk_Fp,Chunk_MFR,Chunk_MA,Chunk_Drift_TR,Chunk_Drift_TR_t
19-01-16_YC011,19,60,41166,1,0.96,1,0,0,39.09,13.59,11.44,0.98,1,5,"(300, 360)",2143,1,0.96,1,1.0,1,0,0,39.16,13.39,0.98,1
19-01-16_YC011,19,60,41166,1,0.96,1,0,0,39.09,13.59,11.44,0.98,1,6,"(360, 420)",2286,1,0.96,1,1.0,1,0,0,41.63,13.44,0.98,1
19-01-16_YC011,19,60,41166,1,0.96,1,0,0,39.09,13.59,11.44,0.98,1,7,"(420, 480)",1943,1,0.96,1,1.0,1,0,0,35.92,13.36,0.97,1
19-01-16_YC011,19,60,41166,1,0.96,1,0,0,39.09,13.59,11.44,0.98,1,8,"(480, 540)",2112,1,0.96,1,1.0,1,0,0,39.15,13.41,0.97,1
19-01-16_YC011,19,60,41166,1,0.96,1,0,0,39.09,13.59,11.44,0.98,1,9,"(540, 600)",1685,1,0.96,1,1.0,1,0,0,31.5,13.34,0.98,1
19-01-16_YC011,19,60,41166,1,0.96,1,0,0,39.09,13.59,11.44,0.98,1,10,"(600, 660)",1724,1,0.96,1,1.0,1,0,0,31.92,13.34,0.98,1
19-01-16_YC011,19,60,41166,1,0.96,1,0,0,39.09,13.59,11.44,0.98,1,11,"(660, 720)",1723,1,0.96,1,1.0,1,0,0,31.88,13.35,0.98,1
19-01-16_YC011,19,60,41166,1,0.96,1,0,0,39.09,13.59,11.44,0.98,1,12,"(720, 780)",1760,1,0.96,1,1.0,1,0,0,32.48,13.32,0.98,1
19-01-16_YC011,19,60,41166,1,0.96,1,0,0,39.09,13.59,11.44,0.98,1,13,"(780, 840)",1629,1,0.96,1,1.0,1,0,0,29.85,13.31,0.98,1
19-01-16_YC011,19,60,41166,1,0.96,1,0,0,39.09,13.59,11.44,0.98,1,14,"(840, 900)",1592,1,0.96,1,1.0,1,0,0,29.01,13.34,0.98,1
19-01-16_YC011,19,60,41166,1,0.96,1,0,0,39.09,13.59,11.44,0.98,1,15,"(900, 960)",1420,1,0.96,1,1.0,1,0,0,26.46,13.3,0.98,1
19-01-16_YC011,19,60,41166,1,0.96,1,0,0,39.09,13.59,11.44,0.98,1,16,"(960, 1020)",1739,1,0.96,1,1.0,1,0,0,31.98,13.37,0.97,1
19-01-16_YC011,19,60,41166,1,0.96,1,0,0,39.09,13.59,11.44,0.98,1,17,"(1020, 1080)",1347,1,0.96,1,1.0,1,0,0,24.9,13.27,0.98,1
19-01-16_YC011,19,60,41166,1,0.96,1,0,0,39.09,13.59,11.44,0.98,1,18,"(1080, 1140)",1255,1,0.96,1,1.0,1,0,0,23.4,13.27,0.98,1
19-01-16_YC011,19,60,41166,1,0.96,1,0,0,39.09,13.59,11.44,0.98,1,19,"(1140, 1200)",1212,1,0.96,1,1.0,1,0,0,22.71,13.25,0.98,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,0,"(0, 60)",3236,3,0.99,1,1.0,1,0,0,59.18,15.3,0.98,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,1,"(60, 120)",3182,2,0.99,1,1.0,1,0,0,58.91,15.22,0.98,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,2,"(120, 180)",3628,3,0.99,1,1.0,1,0,0,66.35,14.9,0.96,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,3,"(180, 240)",3545,2,0.99,1,1.0,1,0,0,65.32,15.16,0.98,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,4,"(240, 300)",3357,2,0.99,1,1.0,1,0,0,63.17,15.16,0.98,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,5,"(300, 360)",3349,3,0.99,1,1.0,1,0,0,62.06,15.23,0.98,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,6,"(360, 420)",3208,2,0.99,1,1.0,1,0,0,59.52,15.11,0.98,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,7,"(420, 480)",3115,2,0.99,1,1.0,1,0,0,58.35,15.25,0.98,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,8,"(480, 540)",3493,2,0.99,1,1.0,1,0,0,64.41,15.0,0.97,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,9,"(540, 600)",3277,2,0.99,1,1.0,1,0,0,60.52,15.19,0.98,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,10,"(600, 660)",3476,2,0.98,1,1.0,1,0,0,64.84,15.06,0.98,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,11,"(660, 720)",3574,2,0.99,1,1.0,1,0,0,65.6,15.05,0.97,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,12,"(720, 780)",3215,3,0.99,1,1.0,1,0,0,60.56,15.05,0.98,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,13,"(780, 840)",3173,3,0.99,1,1.0,1,0,0,59.4,15.1,0.98,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,14,"(840, 900)",3250,2,0.99,1,1.0,1,0,0,60.54,15.16,0.98,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,15,"(900, 960)",3019,2,0.99,1,1.0,1,0,0,56.78,15.18,0.98,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,16,"(960, 1020)",3037,3,0.99,1,1.0,1,0,0,57.21,15.0,0.97,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,17,"(1020, 1080)",3217,3,0.99,1,1.0,1,0,0,60.14,15.15,0.98,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,18,"(1080, 1140)",2935,2,0.99,1,1.0,1,0,0,55.63,15.35,0.98,1
19-01-16_YC011,20,74,65335,2,0.99,1,0,0,60.87,15.24,12.61,0.98,1,19,"(1140, 1200)",3049,2,0.99,1,1.0,1,0,0,57.36,15.22,0.98,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,0,"(0, 60)",2636,1,0.96,1,1.0,1,0,0,48.3,13.4,0.98,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,1,"(60, 120)",2626,1,0.96,1,1.0,1,0,0,47.92,13.4,0.98,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,2,"(120, 180)",1943,1,0.96,1,1.0,1,0,0,36.41,13.42,0.97,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,3,"(180, 240)",1864,1,0.97,1,1.0,1,0,0,34.55,13.39,0.97,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,4,"(240, 300)",2046,1,0.97,1,1.0,1,0,0,37.84,13.42,0.97,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,5,"(300, 360)",1848,1,0.96,1,1.0,1,0,0,34.71,13.33,0.98,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,6,"(360, 420)",2126,1,0.97,1,1.0,1,0,0,39.6,13.4,0.98,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,7,"(420, 480)",2140,1,0.97,1,1.0,1,0,0,39.86,13.34,0.98,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,8,"(480, 540)",1858,1,0.97,1,1.0,1,0,0,34.34,13.37,0.98,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,9,"(540, 600)",1943,1,0.96,1,1.0,1,0,0,36.05,13.41,0.98,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,10,"(600, 660)",2045,1,0.96,1,1.0,1,0,0,37.57,13.38,0.98,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,11,"(660, 720)",1981,1,0.96,1,1.0,1,0,0,36.25,13.39,0.98,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,12,"(720, 780)",1962,1,0.97,1,1.0,1,0,0,35.95,13.39,0.98,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,13,"(780, 840)",2026,1,0.96,1,1.0,1,0,0,37.54,13.37,0.98,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,14,"(840, 900)",1903,1,0.96,1,1.0,1,0,0,35.09,13.38,0.98,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,15,"(900, 960)",1985,1,0.96,1,1.0,1,0,0,37.06,13.35,0.98,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,16,"(960, 1020)",2051,1,0.96,1,1.0,1,0,0,37.93,13.38,0.98,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,17,"(1020, 1080)",1962,1,0.96,1,1.0,1,0,0,35.97,13.36,0.98,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,18,"(1080, 1140)",2148,1,0.96,1,1.0,1,0,0,39.57,13.42,0.98,1
19-01-16_YC011,23,76,41195,1,0.96,1,0,0,38.14,13.5,11.5,0.98,1,19,"(1140, 1200)",2102,1,0.96,1,1.0,1,0,0,38.72,13.39,0.98,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,0,"(0, 60)",707,3,0.98,1,1.0,1,0,0,13.45,13.52,0.98,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,1,"(60, 120)",752,2,0.97,1,1.0,1,0,0,14.43,13.66,0.98,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,2,"(120, 180)",712,2,0.97,1,1.0,1,0,0,13.57,13.48,0.98,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,3,"(180, 240)",650,3,0.98,1,1.0,1,0,0,12.16,13.55,0.97,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,4,"(240, 300)",673,2,0.98,1,1.0,1,0,0,12.44,13.55,0.98,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,5,"(300, 360)",712,3,0.97,1,1.0,1,0,0,13.46,13.63,0.97,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,6,"(360, 420)",646,2,0.97,1,1.0,1,0,0,12.39,13.59,0.98,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,7,"(420, 480)",591,3,0.97,1,1.0,1,0,0,11.07,13.6,0.98,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,8,"(480, 540)",672,2,0.98,1,1.0,1,0,0,12.48,13.54,0.98,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,9,"(540, 600)",652,2,0.97,1,1.0,1,0,0,12.27,13.53,0.97,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,10,"(600, 660)",677,3,0.98,1,1.0,1,0,0,12.67,13.55,0.98,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,11,"(660, 720)",656,2,0.98,1,1.0,1,0,0,12.59,13.62,0.98,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,12,"(720, 780)",621,3,0.97,1,1.0,1,0,0,11.62,13.62,0.98,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,13,"(780, 840)",675,3,0.98,1,1.0,1,0,0,12.54,13.52,0.98,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,14,"(840, 900)",647,2,0.98,1,1.0,1,0,0,12.29,13.55,0.97,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,15,"(900, 960)",625,3,0.97,1,1.0,1,0,0,12.13,13.62,0.97,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,16,"(960, 1020)",669,2,0.98,1,1.0,1,0,0,12.54,13.65,0.98,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,17,"(1020, 1080)",640,3,0.97,1,1.0,1,0,0,11.95,13.68,0.98,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,18,"(1080, 1140)",644,2,0.97,1,1.0,1,0,0,12.21,13.59,0.98,1
19-01-16_YC011,24,73,13210,3,0.98,1,0,0,12.43,13.74,11.39,0.98,1,19,"(1140, 1200)",589,2,0.97,1,1.0,1,0,0,11.16,13.6,0.98,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,0,"(0, 60)",1427,1,0.98,1,1.0,1,0,0,26.46,13.56,0.98,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,1,"(60, 120)",1406,2,0.97,1,1.0,1,0,0,26.29,13.53,0.98,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,2,"(120, 180)",1393,2,0.97,1,1.0,1,0,0,26.43,13.52,0.97,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,3,"(180, 240)",1497,1,0.97,1,1.0,1,0,0,28.04,13.4,0.97,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,4,"(240, 300)",1391,2,0.97,1,1.0,1,0,0,26.05,13.45,0.98,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,5,"(300, 360)",1192,1,0.97,1,1.0,1,0,0,22.44,13.42,0.98,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,6,"(360, 420)",1234,1,0.97,1,1.0,1,0,0,23.34,13.42,0.98,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,7,"(420, 480)",1356,1,0.97,1,1.0,1,0,0,25.44,13.5,0.98,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,8,"(480, 540)",1303,1,0.97,1,1.0,1,0,0,24.26,13.45,0.98,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,9,"(540, 600)",1370,1,0.97,1,1.0,1,0,0,25.76,13.5,0.98,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,10,"(600, 660)",1360,1,0.97,1,1.0,1,0,0,25.84,13.52,0.98,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,11,"(660, 720)",1433,1,0.97,1,1.0,1,0,0,26.53,13.5,0.98,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,12,"(720, 780)",1328,1,0.97,1,1.0,1,0,0,25.07,13.53,0.98,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,13,"(780, 840)",1370,2,0.98,1,1.0,1,0,0,25.63,13.43,0.98,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,14,"(840, 900)",1406,1,0.98,1,1.0,1,0,0,26.59,13.52,0.98,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,15,"(900, 960)",1436,1,0.97,1,1.0,1,0,0,27.3,13.48,0.98,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,16,"(960, 1020)",1343,1,0.98,1,1.0,1,0,0,25.21,13.46,0.98,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,17,"(1020, 1080)",1420,2,0.97,1,1.0,1,0,0,26.59,13.33,0.98,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,18,"(1080, 1140)",1262,1,0.97,1,1.0,1,0,0,23.96,13.46,0.98,1
19-01-16_YC011,25,82,27276,1,0.97,1,0,0,25.63,13.61,11.45,0.98,1,19,"(1140, 1200)",1349,1,0.98,1,1.0,1,0,0,25.65,13.41,0.98,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,0,"(0, 60)",4720,3,0.99,1,1.0,1,0,0,85.96,13.85,0.99,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,1,"(60, 120)",4667,3,0.99,1,1.0,1,0,0,85.28,13.62,0.98,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,2,"(120, 180)",3840,3,0.98,1,1.0,1,0,0,70.75,13.39,0.97,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,3,"(180, 240)",4457,3,0.98,1,1.0,1,0,0,81.46,13.56,0.98,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,4,"(240, 300)",4501,3,0.98,1,1.0,1,0,0,82.2,13.57,0.98,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,5,"(300, 360)",4339,3,0.98,1,1.0,1,0,0,79.39,13.67,0.98,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,6,"(360, 420)",4096,4,0.99,1,1.0,1,0,0,75.43,13.53,0.98,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,7,"(420, 480)",4320,3,0.99,1,1.0,1,0,0,78.95,13.65,0.98,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,8,"(480, 540)",4333,4,0.98,1,1.0,1,0,0,79.37,13.49,0.98,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,9,"(540, 600)",4435,3,0.98,1,1.0,1,0,0,80.77,13.53,0.98,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,10,"(600, 660)",4327,3,0.98,1,1.0,1,0,0,79.12,13.53,0.98,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,11,"(660, 720)",4338,3,0.98,1,1.0,1,0,0,79.2,13.53,0.98,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,12,"(720, 780)",4100,4,0.98,1,1.0,1,0,0,74.65,13.46,0.98,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,13,"(780, 840)",4180,3,0.98,1,1.0,1,0,0,76.55,13.49,0.98,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,14,"(840, 900)",4122,3,0.98,1,1.0,1,0,0,75.51,13.44,0.98,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,15,"(900, 960)",4220,3,0.98,1,1.0,1,0,0,77.08,13.47,0.98,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,16,"(960, 1020)",3887,3,0.98,1,1.0,1,0,0,71.55,13.37,0.97,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,17,"(1020, 1080)",4202,4,0.98,1,1.0,1,0,0,77.25,13.43,0.97,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,18,"(1080, 1140)",4395,3,0.98,1,1.0,1,0,0,80.88,13.5,0.98,1
19-01-16_YC011,26,81,85461,3,0.98,1,0,0,78.3,13.61,11.79,0.98,1,19,"(1140, 1200)",3982,3,0.98,1,1.0,1,0,0,73.08,13.4,0.97,1
19-01-16_YC011,27,84,135410,3,0.98,1,0,0,118.22,15.01,12.71,0.98,1,0,"(0, 60)",7062,3,0.98,1,1.0,1,0,0,122.71,15.4,0.99,1
19-01-16_YC011,27,84,135410,3,0.98,1,0,0,118.22,15.01,12.71,0.98,1,1,"(60, 120)",6744,3,0.97,1,1.0,1,0,0,118.33,15.01,0.98,1
19-01-16_YC011,27,84,135410,3,0.98,1,0,0,118.22,15.01,12.71,0.98,1,2,"(120, 180)",7031,3,0.98,1,1.0,1,0,0,123.03,14.87,0.97,1
19-01-16_YC011,27,84,135410,3,0.98,1,0,0,118.22,15.01,12.71,0.98,1,3,"(180, 240)",6600,3,0.98,1,1.0,1,0,0,115.49,15.4,0.99,1
19-01-16_YC011,27,84,135410,3,0.98,1,0,0,118.22,15.01,12.71,0.98,1,4,"(240, 300)",6762,3,0.98,1,1.0,1,0,0,118.62,15.18,0.99,1
